Id,SalePrice
1869,202573.0770586529
1870,210850.53233167913
1871,250346.8901408638
1872,177669.0146912443
1873,229533.88741641946
1874,143292.38462877626
1875,200484.91378288553
1876,188688.94360004936
1877,196158.8606251931
1878,216964.87043474693
1879,125793.82771438689
1880,130734.10480557806
1881,213224.3204640816
1882,256710.6695147415
1883,215357.63730336478
1884,222610.17424157457
1885,234817.39373310766
1886,264300.4802218819
1887,195303.38860649455
1888,268969.0382455024
1889,178318.54513019603
1890,139843.6827825723
1891,145336.93514592934
1892,107127.35997233221
1893,131499.51013322014
1894,137987.18257762783
1895,148568.48467997953
1896,142660.01922385127
1897,135608.34659642342
1898,121610.34409869915
1899,144541.9728748671
1900,134911.3464971537
1901,157318.48135586278
1902,126778.32933184384
1903,187759.75516129035
1904,138433.55768241116
1905,181461.65810587272
1906,146866.10498207883
1907,171242.59411674354
1908,129250.35583666152
1909,146277.19978494628
1910,137426.81056835645
1911,190552.50311301605
1912,281211.83541273756
1913,165266.17511827964
1914,73788.512771984
1915,230534.76278551732
1916,86244.08032739395
1917,240831.59454245813
1918,130200.30460112654
1919,151623.78933947784
1920,184694.13259262513
1921,209692.9867089095
1922,233992.98751673423
1923,204909.31413210448
1924,235238.27990713593
1925,227353.76507265042
1926,193391.26840050294
1927,137246.18197250765
1928,166277.6516077828
1929,123416.98033622288
1930,142117.54884792623
1931,140658.03830261133
1932,142594.2339016898
1933,176062.1388632872
1934,181077.43349270787
1935,177842.33420424807
1936,183677.05062944477
1937,179163.86236171811
1938,170868.34270097286
1939,280797.1639491903
1940,198984.5677421511
1941,178395.44531102668
1942,199753.6499846391
1943,196627.9445440543
1944,285227.80285010306
1945,257590.88576259254
1946,161904.094439324
1947,274365.90624482516
1948,165870.51365425985
1949,238699.03116513268
1950,179787.27194070275
1951,255142.3136782571
1952,238328.62742114693
1953,171372.11831867043
1954,204301.747311828
1955,127408.24400204823
1956,222289.56228838177
1957,166724.1588212147
1958,297156.96466516965
1959,143691.3862271856
1960,114186.68950731201
1961,128987.34364567332
1962,97166.02577557287
1963,99108.13776086357
1964,119505.70217173494
1965,161127.09305641393
1966,147472.43761290325
1967,214680.51443119172
1968,251804.56549573733
1969,223262.69434790127
1970,232022.50592226413
1971,206906.56030737734
1972,267891.5056657355
1973,220938.53158653365
1974,294173.1645076463
1975,189174.1936313366
1976,254528.54909820718
1977,233132.81789476765
1978,242788.26725444736
1979,234991.11187805198
1980,197841.56820957773
1981,210270.91216010335
1982,218936.34352229114
1983,218936.34352229114
1984,179430.8133143518
1985,205833.1000596269
1986,215385.89851064724
1987,183348.6815052366
1988,184954.9599523271
1989,209165.74677069276
1990,235328.9091289028
1991,215101.04232816282
1992,211414.99326792554
1993,182290.5249789637
1994,245837.2266148334
1995,183540.53242270267
1996,262972.5763549615
1997,237330.78710623283
1998,226247.37807066037
1999,253520.0261975253
2000,301821.4448428451
2001,257757.01302983757
2002,231874.18195232196
2003,249238.7544480906
2004,242102.80227877854
2005,221633.53758360934
2006,219002.50126082147
2007,263530.1013191157
2008,200670.6563192757
2009,208499.254452125
2010,190299.029194987
2011,145553.89539496347
2012,190435.73720816456
2013,187130.273343574
2014,200936.52790392394
2015,193748.43064755623
2016,207993.91345366102
2017,208463.59291716528
2018,128957.93690438963
2019,130980.72264823352
2020,122497.80469402879
2021,113827.15638216503
2022,167997.54595383108
2023,161540.7343061957
2024,194866.3029653787
2025,245022.8427270865
2026,182880.1145293105
2027,166413.91224475155
2028,172674.5863010753
2029,173495.22553995805
2030,259843.26699652776
2031,197995.0549173574
2032,205003.37032005153
2033,257422.31013501913
2034,175975.85999320404
2035,206777.50391416458
2036,199848.18519764478
2037,199872.4108150895
2038,186369.63382693307
2039,189342.9346625704
2040,240553.8531676208
2041,236138.30717375095
2042,208885.10703685417
2043,165235.63511520732
2044,187820.2722150537
2045,216170.72205128198
2046,140947.72051455846
2047,145699.79030879514
2048,137805.26414598682
2049,143540.86512039267
2050,173301.20911213514
2051,126534.58376671695
2052,141311.01261928034
2053,143924.1285159714
2054,89527.1395419355
2055,161295.5028739546
2056,138320.97972350227
2057,134794.364785494
2058,225478.85081413187
2059,147464.5695655598
2060,170682.95545873468
2061,161687.57157745483
2062,137120.18245822284
2063,111036.89767059308
2064,130264.61227743966
2065,113748.01951369757
2066,172095.24754673295
2067,158707.5303369175
2068,137889.7992104353
2069,93860.02113047986
2070,110179.08165180193
2071,100304.61973259469
2072,159471.46546851
2073,132560.56324884793
2074,169961.12728701404
2075,143179.3687882011
2076,116643.42578150176
2077,148408.39390643762
2078,134374.00683718128
2079,133160.529736369
2080,119958.66754470815
2081,125484.72637438755
2082,140368.7867874682
2083,142468.11474912483
2084,103241.6990335185
2085,133892.7294054224
2086,132126.56248099578
2087,133008.04916802552
2088,127616.61194540939
2089,93758.36732220046
2090,149313.14687041985
2091,126145.33726639663
2092,133104.82685231895
2093,153526.5494715821
2094,135054.6933428292
2095,156962.60309314352
2096,86238.30961645208
2097,99895.90086490821
2098,150031.28482744496
2099,63043.892438672425
2100,121503.07867504537
2101,131366.77796466972
2102,145970.1637051749
2103,114458.79838011693
2104,142359.7222487447
2105,135923.6509377718
2106,92780.8364337669
2107,204047.0651116625
2108,117747.24470171859
2109,122780.5667455182
2110,129272.96493835926
2111,158961.97399385562
2112,147831.34008462497
2113,125872.39675375518
2114,112242.11675726635
2115,157172.73008518358
2116,126144.66406144392
2117,161394.46161290325
2118,134880.97792515004
2119,100608.04027013236
2120,132449.8489511206
2121,105770.19335277575
2122,108602.53771462444
2123,109463.82095240978
2124,179449.64007820148
2125,138685.59768057452
2126,173244.86101522128
2127,165393.3175836779
2128,142569.34666666674
2129,95102.08765702338
2130,140072.69028577162
2131,181123.65507406578
2132,125730.52145754387
2133,122612.3950776392
2134,133080.4498671865
2135,106128.10580218473
2136,97255.05651957361
2137,130803.12763613874
2138,134716.04696981155
2139,138669.64637620433
2140,138369.04047107007
2141,142864.26602918602
2142,142106.50264374327
2143,145294.01624214498
2144,114267.97964767682
2145,137592.82309267798
2146,136717.6000993234
2147,156167.83285853927
2148,127066.7837667924
2149,136305.3341999935
2150,215528.95281105992
2151,123225.95979877116
2152,159031.51039519615
2153,164907.88939068088
2154,113862.89120850484
2155,132225.93972964172
2156,208016.54466593603
2157,232446.7141417373
2158,231872.05735155207
2159,212210.19036604528
2160,182018.70239459115
2161,264502.0605361605
2162,229468.65171934507
2163,247803.23283145714
2164,232452.24741825424
2165,172352.5965540194
2166,144071.66728110594
2167,197710.05783918992
2168,213595.2334254993
2169,199776.5490030036
2170,219651.0099487672
2171,141124.97042774427
2172,136422.10042126337
2173,159115.6704583272
2174,250717.35478186977
2175,247775.59976267777
2176,272359.9142275515
2177,282919.15320946084
2178,224917.81830540704
2179,145469.11089093704
2180,204425.68495954946
2181,193393.18034601488
2182,225903.87226675154
2183,207607.9820112676
2184,132967.96840785374
2185,137145.98194848173
2186,142013.17206213134
2187,146390.39546850996
2188,167290.21730670764
2189,170935.5294685099
2190,91315.31900206239
2191,90728.50373324519
2192,89662.77717780421
2193,98620.32620157619
2194,104262.32037416958
2195,114206.36881532447
2196,101135.01411765658
2197,113924.74316067653
2198,160947.73671274964
2199,176274.52861751153
2200,131877.71874583475
2201,134914.92721885638
2202,189806.91577358486
2203,168275.8615821812
2204,183687.49297491054
2205,124676.65181712252
2206,140986.0389937051
2207,194126.28189554534
2208,228135.38806451613
2209,181708.1867895545
2210,131130.9573420379
2211,109587.50260215979
2212,117043.18933156661
2213,99798.143868449
2214,154457.72017204305
2215,110777.72209423271
2216,156352.74469351137
2217,110678.04272000384
2218,96225.14220157114
2219,90087.91111244517
2220,84078.44581955648
2221,250822.65186795473
2222,223423.3925759777
2223,242280.43657084854
2224,218564.9392017409
2225,132925.29746209763
2226,193557.61976124943
2227,211667.55172077747
2228,257414.86004774852
2229,232701.74798859496
2230,172054.89319763097
2231,213760.52623308715
2232,195144.35812209293
2233,179051.44790515592
2234,208720.39650533508
2235,206425.86619457247
2236,265131.2951080019
2237,233907.50792759325
2238,201654.19091888936
2239,130692.80870906875
2240,163082.4109892469
2241,146929.6684383
2242,140842.46665633298
2243,148818.22258064512
2244,118211.89113845368
2245,115970.87681413222
2246,137277.45567655278
2247,115782.643077317
2248,124983.92191500255
2249,125891.07851794687
2250,131648.74224167943
2251,122817.75270440138
2252,181101.50196719047
2253,172371.97331145548
2254,184903.70237707897
2255,183773.9191359114
2256,181770.70178552388
2257,192568.21553553335
2258,176064.0640893729
2259,179973.1225767719
2260,151223.8371005338
2261,178261.1056671787
2262,196185.07890810972
2263,277041.08310425753
2264,196482.00466436258
2265,154367.5555045092
2266,273860.9640341487
2267,241391.20173307165
2268,243192.38975189513
2269,162612.575931667
2270,204021.95051275872
2271,227662.75328970325
2272,210655.52483358956
2273,164620.61116743463
2274,168785.00793548388
2275,168970.0443967859
2276,170591.09505376345
2277,170125.38205115672
2278,146014.63404673382
2279,136008.09437788022
2280,118404.1877243902
2281,186569.49224621497
2282,186245.7313326123
2283,101123.88799679735
2284,123317.44657828189
2285,140810.83251920115
2286,120373.52443377985
2287,268272.99491318956
2288,277745.88031438476
2289,214628.75011301963
2290,205169.43261407944
2291,289695.3901897672
2292,213368.1510026534
2293,178200.12632872505
2294,235626.20972446192
2295,172501.24855734775
2296,263624.8876238833
2297,209256.7898763441
2298,265331.7685344482
2299,206974.65109775407
2300,289477.2903994411
2301,242369.60937941275
2302,229407.49132135155
2303,252455.05500254803
2304,242609.8246864509
2305,189488.88453981862
2306,189488.88453981862
2307,192489.3307582705
2308,239024.95433870296
2309,265076.84784201835
2310,216619.19246135943
2311,186908.73160864678
2312,184672.4448850719
2313,179877.19517637193
2314,182236.19305680468
2315,180606.3207434715
2316,182024.95921847512
2317,179631.9064136061
2318,185050.84185011394
2319,188576.12839082544
2320,196259.07639659275
2321,240733.1411925137
2322,182488.41559712336
2323,171641.59704380218
2324,176162.165591935
2325,222295.35059850692
2326,177823.31730372855
2327,225258.96128079898
2328,224143.08811643632
2329,185375.7437954097
2330,178362.49179336175
2331,276969.7818722873
2332,241035.6296304054
2333,310865.93147111
2334,276434.7311044943
2335,262845.67927686597
2336,272106.59924974805
2337,196701.81394125058
2338,251451.41258570453
2339,235053.0112957898
2340,221069.70783783778
2341,222697.92580363218
2342,233211.55959374702
2343,223616.97129155582
2344,226009.1343460308
2345,245191.3591171078
2346,211933.82653486024
2347,208666.31266718157
2348,230120.7901959467
2349,184629.18886803507
2350,239242.01669431283
2351,249957.22082409164
2352,260711.46685568275
2353,248018.43285355868
2354,133475.0333673137
2355,154238.7346621542
2356,153353.00262672812
2357,210633.76872196517
2358,206478.39369501465
2359,135180.3024884793
2360,127466.54418797577
2361,142617.00551924776
2362,260508.72336379607
2363,142544.16678024482
2364,157713.096344086
2365,202243.37379557957
2366,187028.4620445468
2367,227065.50395954287
2368,206976.27349266526
2369,231572.67959274916
2370,174542.49934901635
2371,174170.29606144395
2372,184742.4666138034
2373,255849.71442813304
2374,286577.2284437356
2375,255370.1620163853
2376,260700.52027137735
2377,264107.8037652313
2378,141972.84510715085
2379,163424.3485601637
2380,141435.299391705
2381,161138.04486943167
2382,210962.83016454874
2383,220978.0502365592
2384,234136.1708885166
2385,154194.5078688695
2386,145296.97155224698
2387,140527.36035469914
2388,111398.37292845499
2389,130371.9417226859
2390,139070.6808032827
2391,135143.4082744494
2392,111812.79007494546
2393,157471.71859781782
2394,143703.8331746032
2395,190459.61754224286
2396,149601.5605845051
2397,193208.3621505377
2398,118072.6518722872
2399,68655.67040164393
2400,60951.57294678815
2401,122462.57347582048
2402,137301.8802167902
2403,133897.34737828886
2404,148124.91545766054
2405,158909.63356374804
2406,136707.1477112135
2407,128802.08093959128
2408,144571.85405017922
2409,142694.71049233922
2410,145857.94496238523
2411,111612.84130112283
2412,153907.84822222215
2413,136010.6949546974
2414,130133.5205840764
2415,136536.95252747674
2416,113591.84387791628
2417,140959.57658389257
2418,128520.25470694165
2419,133886.72529364473
2420,117710.90363115018
2421,152436.63212020954
2422,112486.11524095852
2423,122040.92418312142
2424,156826.24498207888
2425,167406.3683633276
2426,125409.56575999633
2427,134030.41864908254
2428,175124.19720430108
2429,114338.53539770981
2430,125401.52474193388
2431,129378.65656224625
2432,139959.37604285326
2433,145251.82961676316
2434,145169.6750214086
2435,153025.6276637341
2436,126574.40681874046
2437,109409.32889969055
2438,124931.58394842432
2439,124478.37618423862
2440,117706.11018983739
2441,113452.55716037573
2442,112739.63170484197
2443,122885.7060010241
2444,132176.96861751153
2445,101808.91525460056
2446,111230.16345314898
2447,202219.13597006595
2448,167003.37839128613
2449,107428.52239791969
2450,158023.86819047623
2451,140381.7435227853
2452,205575.31344086028
2453,109805.81668015322
2454,145755.44190750457
2455,122792.54718381974
2456,139390.3920725173
2457,126514.67373934519
2458,126958.64936239591
2459,111218.69382422925
2460,155796.69854582695
2461,122600.82986871047
2462,149978.94808397334
2463,107685.75012812496
2464,177047.18116487458
2465,132039.5756334905
2466,114758.53510782261
2467,147159.23825396827
2468,110964.57767841616
2469,103335.96520824765
2470,171196.83103942664
2471,200588.36054787505
2472,173491.96953917053
2473,124692.26248698971
2474,115947.84955062147
2475,212823.81818740396
2476,114830.15327210809
2477,125839.06754469633
2478,168736.284592934
2479,124119.59534925276
2480,152618.62683479954
2481,137615.01446579216
2482,133803.39402836666
2483,125592.48947518435
2484,128291.8326811435
2485,124322.4279172572
2486,148581.34898989904
2487,172305.6332319508
2488,147853.3300455408
2489,146215.7739812517
2490,150757.24000443338
2491,101444.32566033793
2492,184599.68664995302
2493,147483.3263594469
2494,152148.46807782896
2495,89837.63292010495
2496,227044.95268817196
2497,143049.5475254852
2498,109408.54169282694
2499,123544.09402557653
2500,145394.0662007169
2501,128814.46702134314
2502,149816.44720942137
2503,110706.12265996372
2504,205769.6769892473
2505,215511.10259539538
2506,266308.4323748702
2507,236541.37295152273
2508,266308.4323748702
2509,222933.9352391488
2510,235842.48265924372
2511,193303.36817743257
2512,223794.2451520234
2513,226125.86695175632
2514,231504.17034499208
2515,147547.32780337965
2516,171406.63932821306
2517,138127.52117334286
2518,140349.2751180434
2519,226339.38061768163
2520,217368.80525424835
2521,207293.63240362232
2522,211768.07990017775
2523,129106.61699712464
2524,138587.33806041986
2525,140896.38627752181
2526,143447.45516687626
2527,134165.15768836896
2528,126023.86097286221
2529,135518.43778014102
2530,112164.55368977338
2531,229257.17644513535
2532,232550.53447184456
2533,215731.4859252275
2534,251805.38069378375
2535,284876.8742284475
2536,233219.11614749138
2537,198391.1118027264
2538,204660.60175712217
2539,183620.99143209384
2540,194371.70764255107
2541,188291.42061802233
2542,173826.67325001158
2543,126095.16552553189
2544,127046.40590480833
2545,135893.4225508542
2546,145428.79483903194
2547,139753.93881720427
2548,162692.9682488479
2549,173278.45743066596
2550,173332.04405657967
2551,149732.86846390166
2552,132061.311827957
2553,91315.31900206239
2554,118322.57836302504
2555,108513.34825957048
2556,99080.70835423355
2557,107214.26427165663
2558,139842.13131833955
2559,131121.63161667198
2560,133973.56784946227
2561,122487.64302352334
2562,144956.49470558114
2563,161340.69569892462
2564,177155.4698924732
2565,138011.71521839077
2566,168518.2325253455
2567,130574.12114753122
2568,161994.88119421803
2569,190693.92430107525
2570,131058.40465386587
2571,191902.54551028102
2572,162541.36640860222
2573,217505.71659282665
2574,208871.61770853517
2575,126200.94080339019
2576,139163.86500694283
2577,166023.81934338767
2578,97094.12806053455
2579,96261.62065383817
2580,142248.52456221185
2581,133407.85591132523
2582,116563.57017159402
2583,246216.24117059645
2584,161963.33484792634
2585,189516.4956235868
2586,196388.28004935803
2587,206752.88514011103
2588,129844.06875264515
2589,140571.82265745013
2590,231173.23872108175
2591,199021.72691244242
2592,226156.5894055801
2593,260070.71734050175
2594,178310.7730814347
2595,184452.49102275417
2596,264852.20698996185
2597,204889.5868315411
2598,261445.5507327584
2599,221311.68502748673
2600,151073.94659819393
2601,143436.41677419347
2602,96060.49034451427
2603,110125.53410465961
2604,90773.5709386635
2605,107416.84789617202
2606,146438.25067352018
2607,164636.33323502305
2608,189751.99989247308
2609,165033.6756634763
2610,106181.42865245859
2611,137659.9604334762
2612,146825.4191601733
2613,129941.41421796837
2614,130432.22621629263
2615,147358.2872322301
2616,134149.35339003985
2617,171491.44782642083
2618,178960.29115207368
2619,204821.33626849143
2620,180082.87778275475
2621,184538.51822449316
2622,187880.33421015617
2623,252521.04169576155
2624,271856.8012561559
2625,232182.32663492605
2626,167869.15488991284
2627,178329.8277419354
2628,183729.84841772568
2629,197872.34057635203
2630,290274.0324262836
2631,221520.2684190004
2632,190867.61054089293
2633,271789.9393636526
2634,244816.21803870331
2635,142275.7985560676
2636,194870.42358422937
2637,159448.79672503838
2638,255246.98641136542
2639,196352.86946236558
2640,146581.91812505547
2641,113139.64277754504
2642,193536.78455991662
2643,121550.58349322723
2644,155873.44228878632
2645,102630.33252619418
2646,97231.55649753909
2647,99080.33887237341
2648,143564.94327086536
2649,143006.1965804088
2650,138833.24099678817
2651,167359.0755703301
2652,286937.3603850484
2653,241434.09241113046
2654,240950.1649911255
2655,247759.6361836268
2656,248903.38083693106
2657,244801.2587013811
2658,285788.6517069739
2659,287740.88748520997
2660,293376.7579630295
2661,221667.6768709677
2662,270123.321708736
2663,264429.9929262938
2664,264330.555941274
2665,205904.38713133644
2666,266571.93318929774
2667,181532.97609577508
2668,185264.59288845342
2669,185573.06521717182
2670,286253.30181859346
2671,185264.59288845342
2672,185367.9932523037
2673,193711.624187185
2674,195357.07046894473
2675,177881.9945775059
2676,193896.47578042292
2677,192380.80122640167
2678,253115.73468381882
2679,255313.97282594073
2680,268158.24255300575
2681,234760.70571403502
2682,237742.7818532573
2683,201728.2603686636
2684,303579.268498759
2685,244015.3724339025
2686,275671.4769252092
2687,203159.2169319676
2688,229014.8281592351
2689,202481.1375258256
2690,176035.75664711645
2691,211217.1534920635
2692,139552.81183121534
2693,193578.8643526181
2694,140356.6040892799
2695,204457.29480646667
2696,184484.62898129417
2697,200003.45861811392
2698,204977.43299865018
2699,183409.65609363836
2700,174766.22652329734
2701,169942.4997661407
2702,132206.68154317368
2703,154358.20637480795
2704,138949.31596518168
2705,122756.0100855068
2706,122909.03605500681
2707,126459.24202370417
2708,126493.03317064304
2709,102062.21777987598
2710,124577.5636868563
2711,217810.11299604888
2712,246456.5982141283
2713,180947.20975203882
2714,157173.54202867375
2715,173471.85374193548
2716,155634.6979119303
2717,196087.863707777
2718,243145.2065214192
2719,153697.1524302936
2720,157109.29057147156
2721,146306.9134408602
2722,163194.08313364058
2723,150270.22840245784
2724,129291.50915142211
2725,139105.24438898725
2726,136927.57647814546
2727,188626.61915933524
2728,163019.1708071498
2729,158563.7198525345
2730,137520.19764959114
2731,112233.35605167584
2732,120401.16246203982
2733,155059.07835637484
